,Series_Reference,Period,Data_Value,Status Code,Type,Group,Description
1306,CPIQ.SE9NS1210,2024.03,1258.0,FINAL,Non-standard series,,All groups less alcoholic beverages and tobacco group
1307,CPIQ.SE9NS1220,2024.03,1276.0,FINAL,Non-standard series,,All groups less clothing and footwear group
1308,CPIQ.SE9NS1230,2024.03,1237.0,FINAL,Non-standard series,,All groups less housing and household utilities group
1309,CPIQ.SE9NS1240,2024.03,1272.0,FINAL,Non-standard series,,All groups less household contents and services group
1310,CPIQ.SE9NS1250,2024.03,1271.0,FINAL,Non-standard series,,All groups less health group
1311,CPIQ.SE9NS1260,2024.03,1269.0,FINAL,Non-standard series,,All groups less transport group
1312,CPIQ.SE9NS1270,2024.03,1281.0,FINAL,Non-standard series,,All groups less communication group
1313,CPIQ.SE9NS1280,2024.03,1270.0,FINAL,Non-standard series,,All groups less recreation and culture group
1314,CPIQ.SE9NS1290,2024.03,1271.0,FINAL,Non-standard series,,All groups less education group
1315,CPIQ.SE9NS1300,2024.03,1266.0,FINAL,Non-standard series,,All groups less miscellaneous goods and services group
1316,CPIQ.SE9NS1310,2024.03,1238.0,FINAL,Non-standard series,,All groups less housing and household utilities group and credit services subgroup
1317,CPIQ.SE9NS1400,2024.03,1245.0,FINAL,Non-standard series,,All groups less purchase of new housing class
1318,CPIQ.SE9NS1410,2024.03,1263.0,FINAL,Non-standard series,,All groups less household energy subgroup and vehicle fuels(2)
1319,CPIQ.SE9NS1420,2024.03,1258.0,FINAL,Non-standard series,,All groups less vehicle fuels(2)
1320,CPIQ.SE9NS1430,2024.03,1252.0,FINAL,Non-standard series,,All groups less food group and vehicle fuels
1321,CPIQ.SE9NS1440,2024.03,1260.0,FINAL,Non-standard series,,All groups less petrol class
1322,CPIQ.SE9NS1450,2024.03,1257.0,FINAL,Non-standard series,,"All groups less food group, household energy subgroup, and"
1323,CPIQ.SE9NS1460,2024.03,1267.0,FINAL,Non-standard series,,All groups less International travel
1324,CPIQ.SE9NS1470,2024.03,1270.0,FINAL,Non-standard series,,All groups less alcoholic beverages subgroup
1325,CPIQ.SE9NS1480,2024.03,1256.0,FINAL,Non-standard series,,All groups less cigarettes and tobacco subgroup
1326,CPIQ.SE9NS1500,2024.03,1269.0,FINAL,Non-standard series,,All groups less rentals for housing subgroup
1327,CPIQ.SE9NS1510,2024.03,1255.0,FINAL,Non-standard series,,"All groups less food group, household energy subgroup, vehicle fuels, & government charges"
1328,CPIQ.SE9NS2000,2024.03,1257.0,FINAL,Non-standard series,,Food and non-alcoholic beverages
1329,CPIQ.SE9NS2010,2024.03,1419.0,FINAL,Non-standard series,,"Alcoholic beverages, tobacco, and narcotics"
1330,CPIQ.SE9NS2020,2024.03,1077.0,FINAL,Non-standard series,,Clothing and footwear
1331,CPIQ.SE9NS2030,2024.03,1357.0,FINAL,Non-standard series,,"Housing, water, electricity, gas, and other fuels"
1332,CPIQ.SE9NS2040,2024.03,1151.0,FINAL,Non-standard series,,"Furnishings, household equipment, and"
1333,CPIQ.SE9NS2050,2024.03,1189.0,FINAL,Non-standard series,,Health
1334,CPIQ.SE9NS2060,2024.03,1271.0,FINAL,Non-standard series,,Transport
1335,CPIQ.SE9NS2070,2024.03,898.0,FINAL,Non-standard series,,Communication
1336,CPIQ.SE9NS2080,2024.03,1146.0,FINAL,Non-standard series,,Recreation and culture
1337,CPIQ.SE9NS2090,2024.03,1119.0,FINAL,Non-standard series,,Education
1338,CPIQ.SE9NS2100,2024.03,1418.0,FINAL,Non-standard series,,Restaurants and hotels
1339,CPIQ.SE9NS2110,2024.03,1280.0,FINAL,Non-standard series,,Miscellaneous goods and services
1340,CPIQ.SE9NS2120,2024.03,1488.0,FINAL,Non-standard series,,Fuels and lubricants for personal transport
1341,CPIQ.SE9NS3200,2024.03,1265.0,FINAL,Non-standard series,,Interest
1342,CPIQ.SE9NS3220,2024.03,1264.0,FINAL,Non-standard series,,Mortgage interest
1343,CPIQ.SE9NS3260,2024.03,1205.0,FINAL,Non-standard series,,Household insurable goods
1344,CPIQ.SE9NS3270,2024.03,1218.0,FINAL,Non-standard series,,Central and local government charges(1)
1345,CPIQ.SE9NS3280,2024.03,1199.0,FINAL,Non-standard series,,Alcohol consumed off licensed premises
1346,CPIQ.SE9NS3290,2024.03,1253.0,FINAL,Non-standard series,,Alcohol consumed on licensed premises
1347,CPIQ.SE9NS3300,2024.03,1328.0,FINAL,Non-standard series,,Household energy subgroup and vehicle fuels
1348,CPIQ.SE9NS3310,2024.03,1473.0,FINAL,Non-standard series,,International travel
1349,CPIQ.SE9NS4000,2024.03,0.8,FINAL,Non-standard series,,Quarterly 5 percent trim
1350,CPIQ.SE9NS4005,2024.03,0.8,FINAL,Non-standard series,,Quarterly 10 percent trim
1351,CPIQ.SE9NS4006,2024.03,-0.8,FINAL,Non-standard series,,Quarterly 10 percent trim - Tradables
1352,CPIQ.SE9NS4007,2024.03,1.6,FINAL,Non-standard series,,Quarterly 10 percent trim - Non Tradables
1353,CPIQ.SE9NS4010,2024.03,0.8,FINAL,Non-standard series,,Quarterly 15 percent trim
1354,CPIQ.SE9NS4015,2024.03,0.8,FINAL,Non-standard series,,Quarterly 20 percent trim
1355,CPIQ.SE9NS4020,2024.03,0.7,FINAL,Non-standard series,,Quarterly 25 percent trim
1356,CPIQ.SE9NS4025,2024.03,0.7,FINAL,Non-standard series,,Quarterly 30 percent trim
1357,CPIQ.SE9NS4100,2024.03,-2.3,FINAL,Non-standard series,,Quarterly weighted 10th percentile
1358,CPIQ.SE9NS4105,2024.03,0.0,FINAL,Non-standard series,,Quarterly weighted 25th percentile
1359,CPIQ.SE9NS4110,2024.03,0.8,FINAL,Non-standard series,,Quarterly weighted median
1360,CPIQ.SE9NS4111,2024.03,0.0,FINAL,Non-standard series,,Quarterly weighted median - Tradables
1361,CPIQ.SE9NS4112,2024.03,1.0,FINAL,Non-standard series,,Quarterly weighted median - Non Tradables
1362,CPIQ.SE9NS4115,2024.03,1.4,FINAL,Non-standard series,,Quarterly weighted 75th percentile
1363,CPIQ.SE9NS4120,2024.03,5.8,FINAL,Non-standard series,,Quarterly weighted 90th percentile
1364,CPIQ.SE9NS4C50,2024.03,4.4,FINAL,Non-standard series,,Annual 5 percent trim - June 2020 qtr weights
1365,CPIQ.SE9NS4C55,2024.03,4.5,FINAL,Non-standard series,,Annual 10 percent trim - June 2020 qtr weights
1366,CPIQ.SE9NS4C56,2024.03,2.0,FINAL,Non-standard series,,Annual 10 percent trim - June 2020 qtr weights - Tradables
1367,CPIQ.SE9NS4C57,2024.03,5.6,FINAL,Non-standard series,,Annual 10 percent trim - June 2020 qtr weights - Non-Tradables
1368,CPIQ.SE9NS4C60,2024.03,4.6,FINAL,Non-standard series,,Annual 15 percent trim - June 2020 qtr weights
1369,CPIQ.SE9NS4C65,2024.03,4.5,FINAL,Non-standard series,,Annual 20 percent trim - June 2020 qtr weights
1370,CPIQ.SE9NS4C70,2024.03,4.5,FINAL,Non-standard series,,Annual 25 percent trim - June 2020 qtr weights
1371,CPIQ.SE9NS4C75,2024.03,4.5,FINAL,Non-standard series,,Annual 30 percent trim - June 2020 qtr weights
1372,CPIQ.SE9NS4D50,2024.03,-2.0,FINAL,Non-standard series,,Annual weighted 10th percentile - June 2020 qtr weights
1373,CPIQ.SE9NS4D55,2024.03,1.7,FINAL,Non-standard series,,Annual weighted 25th percentile - June 2020 qtr weights
1374,CPIQ.SE9NS4D60,2024.03,4.4,FINAL,Non-standard series,,Annual weighted median - June 2020 qtr weights
1375,CPIQ.SE9NS4D61,2024.03,1.9,FINAL,Non-standard series,,Annual weighted median - June 2020 qtr weights - Tradables
1376,CPIQ.SE9NS4D62,2024.03,4.6,FINAL,Non-standard series,,Annual weighted median - June 2020 qtr weights - Non-Tradables
1377,CPIQ.SE9NS4D65,2024.03,8.0,FINAL,Non-standard series,,Annual weighted 75th percentile - June 2020 qtr weights
1378,CPIQ.SE9NS4D70,2024.03,12.3,FINAL,Non-standard series,,Annual weighted 90th percentile - June 2020 qtr weights
1379,CPIQ.SE9NS6000,2024.03,1190.0,FINAL,Non-standard series,,Tradable All Groups
1380,CPIQ.SE9NS6000AC,2024.03,1.6,FINAL,Non-standard series,,Tradable All Groups
1381,CPIQ.SE9NS6000PC,2024.03,-0.7,FINAL,Non-standard series,,Tradable All Groups
1382,CPIQ.SE9NS6010,2024.03,1156.0,FINAL,Non-standard series,,Tradables less vehicle fuels(2)(3)
1383,CPIQ.SE9NS6020,2024.03,1170.0,FINAL,Non-standard series,,All groups tradables less food group
1384,CPIQ.SE9NS6030,2024.03,1120.0,FINAL,Non-standard series,,All groups tradables less food group and vehicle fuels
1385,CPIQ.SE9NS6500,2024.03,1329.0,FINAL,Non-standard series,,Non-Tradable All Groups
1386,CPIQ.SE9NS6500AC,2024.03,5.8,FINAL,Non-standard series,,Non-Tradable All Groups
1387,CPIQ.SE9NS6500PC,2024.03,1.6,FINAL,Non-standard series,,Non-Tradable All Groups
1388,CPIQ.SE9NS6510,2024.03,1305.0,FINAL,Non-standard series,,Non-tradables less housing and household utilities group(4)
1389,CPIQ.SE9NS6520,2024.03,1294.0,FINAL,Non-standard series,,Non-tradables less purchase of new housing class(4)
1390,CPIQ.SE9NS6530,2024.03,1303.0,FINAL,Non-standard series,,"All grps non-tradables less rentals for housing, home ownership, & property maint subgrps"
1391,CPIQ.SE9NS6570,2024.03,1352.0,FINAL,Non-standard series,,Non-tradables less central and local government charges(4)
1392,CPIQ.SE9NS6580,2024.03,1311.0,FINAL,Non-standard series,,Non-tradables less cigarettes and tobacco subgroup(4)
1393,CPIQ.SE9NS6590,2024.03,1336.0,FINAL,Non-standard series,,Non-tradables less central and local government charges and
1394,CPIQ.SE9NS8101,2024.03,1341.0,FINAL,Non-standard series,,"Actual rentals for housing, New Zealand less Auckland"
1395,CPIQ.SE9NS8102,2024.03,1264.0,FINAL,Non-standard series,,"Actual rentals for housing, New Zealand less Canterbury"
1396,CPIQ.SE9NS8201,2024.03,1522.0,FINAL,Non-standard series,,"Purchase of housing, New Zealand less Auckland"
1397,CPIQ.SE9NS8202,2024.03,1593.0,FINAL,Non-standard series,,"Purchase of housing, New Zealand less Canterbury"
1398,CPIQ.SE9S01,2024.03,1287.0,FINAL,CPI seasonal adjusted,Group,Food
1399,CPIQ.SE9S011,2024.03,1223.0,FINAL,CPI seasonal adjusted,Subgroup,Fruit and vegetables
1400,CPIQ.SE9S01101,2024.03,1333.0,FINAL,CPI seasonal adjusted,Class,Fruit
1401,CPIQ.SE9S01102,2024.03,1152.0,FINAL,CPI seasonal adjusted,Class,Vegetables
1402,CPIQ.SE9S012,,,,CPI seasonal adjusted,Subgroup,"Meat, poultry and fish"
1403,CPIQ.SE9S01201,,,,CPI seasonal adjusted,Class,Meat and poultry
1404,CPIQ.SE9S01202,,,,CPI seasonal adjusted,Class,Fish and other seafood
1405,CPIQ.SE9S013,,,,CPI seasonal adjusted,Subgroup,Grocery food
1406,CPIQ.SE9S01301,,,,CPI seasonal adjusted,Class,Bread and cereals
1407,CPIQ.SE9S01302,,,,CPI seasonal adjusted,Class,"Milk, cheese and eggs"
1408,CPIQ.SE9S01303,,,,CPI seasonal adjusted,Class,Oils and fats
1409,CPIQ.SE9S01304,2024.03,1270.0,FINAL,CPI seasonal adjusted,Class,Food additives and condiments
1410,CPIQ.SE9S01305,,,,CPI seasonal adjusted,Class,"Confectionery, nuts and snacks"
1411,CPIQ.SE9S01306,2024.03,1267.0,FINAL,CPI seasonal adjusted,Class,Other grocery food
1412,CPIQ.SE9S014,,,,CPI seasonal adjusted,Subgroup,Non-alcoholic beverages
1413,CPIQ.SE9S01401,,,,CPI seasonal adjusted,Class,"Coffee, tea and other hot drinks"
1414,CPIQ.SE9S01402,,,,CPI seasonal adjusted,Class,"Soft drinks, waters and juices"
1415,CPIQ.SE9S015,,,,CPI seasonal adjusted,Subgroup,Restaurant meals and ready-to-eat food
1416,CPIQ.SE9S01501,,,,CPI seasonal adjusted,Class,Restaurant meals
1417,CPIQ.SE9S01502,,,,CPI seasonal adjusted,Class,Ready-to-eat food
1418,CPIQ.SE9S02,2024.03,1380.0,FINAL,CPI seasonal adjusted,Group,Alcoholic beverages and tobacco
1419,CPIQ.SE9S021,,,,CPI seasonal adjusted,Subgroup,Alcoholic beverages
1420,CPIQ.SE9S02101,,,,CPI seasonal adjusted,Class,Beer
1421,CPIQ.SE9S02102,,,,CPI seasonal adjusted,Class,Wine
1422,CPIQ.SE9S02103,,,,CPI seasonal adjusted,Class,Spirits and liqueurs
1423,CPIQ.SE9S022,2024.03,1653.0,FINAL,CPI seasonal adjusted,Subgroup,Cigarettes and tobacco
1424,CPIQ.SE9S02200,2024.03,1653.0,FINAL,CPI seasonal adjusted,Class,Cigarettes and tobacco
1425,CPIQ.SE9S03,2024.03,1084.0,FINAL,CPI seasonal adjusted,Group,Clothing and footwear
1426,CPIQ.SE9S031,,,,CPI seasonal adjusted,Subgroup,Clothing
1427,CPIQ.SE9S03102,,,,CPI seasonal adjusted,Class,Men's clothing
1428,CPIQ.SE9S03103,,,,CPI seasonal adjusted,Class,Women's clothing
1429,CPIQ.SE9S03104,,,,CPI seasonal adjusted,Class,Children's and infants' clothing
1430,CPIQ.SE9S03105,,,,CPI seasonal adjusted,Class,Clothing accessories
1431,CPIQ.SE9S03106,,,,CPI seasonal adjusted,Class,Knitting and sewing supplies
1432,CPIQ.SE9S03107,,,,CPI seasonal adjusted,Class,Clothing services
1433,CPIQ.SE9S032,2024.03,1070.0,FINAL,CPI seasonal adjusted,Subgroup,Footwear
1434,CPIQ.SE9S03202,2024.03,1083.0,FINAL,CPI seasonal adjusted,Class,Men's footwear
1435,CPIQ.SE9S03203,,,,CPI seasonal adjusted,Class,Women's footwear
1436,CPIQ.SE9S03204,,,,CPI seasonal adjusted,Class,Children's and infants' footwear
1437,CPIQ.SE9S04,,,,CPI seasonal adjusted,Group,Housing and household utilities
1438,CPIQ.SE9S041,,,,CPI seasonal adjusted,Subgroup,Actual rentals for housing
1439,CPIQ.SE9S04101,2024.03,1259.0,FINAL,CPI seasonal adjusted,Class,Actual rentals for housing
1440,CPIQ.SE9S042,,,,CPI seasonal adjusted,Subgroup,Home ownership
1441,CPIQ.SE9S04201,,,,CPI seasonal adjusted,Class,Purchase of housing
1442,CPIQ.SE9S043,,,,CPI seasonal adjusted,Subgroup,Property maintenance
1443,CPIQ.SE9S04301,2024.03,1285.0,FINAL,CPI seasonal adjusted,Class,Property maintenance materials
1444,CPIQ.SE9S04302,2024.03,1311.0,FINAL,CPI seasonal adjusted,Class,Property maintenance services
1445,CPIQ.SE9S044,,,,CPI seasonal adjusted,Subgroup,Property rates and related services
1446,CPIQ.SE9S04401,,,,CPI seasonal adjusted,Class,Water supply
1447,CPIQ.SE9S04402,,,,CPI seasonal adjusted,Class,Refuse disposal and recycling
1448,CPIQ.SE9S04403,,,,CPI seasonal adjusted,Class,Local authority rates and payments
1449,CPIQ.SE9S04404,,,,CPI seasonal adjusted,Class,Other property related services
1450,CPIQ.SE9S045,2024.03,1142.0,FINAL,CPI seasonal adjusted,Subgroup,Household energy
1451,CPIQ.SE9S04501,2024.03,1120.0,FINAL,CPI seasonal adjusted,Class,Electricity
1452,CPIQ.SE9S04502,,,,CPI seasonal adjusted,Class,Gas
1453,CPIQ.SE9S04503,2024.03,1367.0,FINAL,CPI seasonal adjusted,Class,Solid fuels
1454,CPIQ.SE9S05,,,,CPI seasonal adjusted,Group,Household contents and services
1455,CPIQ.SE9S051,,,,CPI seasonal adjusted,Subgroup,"Furniture, furnishings and floor coverings"
1456,CPIQ.SE9S05101,,,,CPI seasonal adjusted,Class,Furniture and furnishings
1457,CPIQ.SE9S05102,,,,CPI seasonal adjusted,Class,Carpets and other floor coverings
1458,CPIQ.SE9S052,,,,CPI seasonal adjusted,Subgroup,Household textiles
1459,CPIQ.SE9S05200,,,,CPI seasonal adjusted,Class,Household textiles
1460,CPIQ.SE9S053,,,,CPI seasonal adjusted,Subgroup,Household appliances
1461,CPIQ.SE9S05301,,,,CPI seasonal adjusted,Class,Major household appliances
1462,CPIQ.SE9S05302,,,,CPI seasonal adjusted,Class,Small electrical household appliances
1463,CPIQ.SE9S05303,,,,CPI seasonal adjusted,Class,Repair and hire of household appliances
1464,CPIQ.SE9S054,,,,CPI seasonal adjusted,Subgroup,"Glassware, tableware and household utensils"
1465,CPIQ.SE9S05400,,,,CPI seasonal adjusted,Class,"Glassware, tableware and household utensils"
1466,CPIQ.SE9S055,,,,CPI seasonal adjusted,Subgroup,Tools and equipment for house and garden
1467,CPIQ.SE9S05501,,,,CPI seasonal adjusted,Class,Major tools and equipment for the house and garden
1468,CPIQ.SE9S05502,,,,CPI seasonal adjusted,Class,Small tools and accessories for the house and gard
1469,CPIQ.SE9S056,,,,CPI seasonal adjusted,Subgroup,Other household supplies and services
1470,CPIQ.SE9S05601,,,,CPI seasonal adjusted,Class,Cleaning products and other household supplies
1471,CPIQ.SE9S05602,,,,CPI seasonal adjusted,Class,Other household services
1472,CPIQ.SE9S06,,,,CPI seasonal adjusted,Group,Health
1473,CPIQ.SE9S061,,,,CPI seasonal adjusted,Subgroup,"Medical products, appliances and equipment"
1474,CPIQ.SE9S06101,,,,CPI seasonal adjusted,Class,Pharmaceutical products
1475,CPIQ.SE9S06102,,,,CPI seasonal adjusted,Class,Other medical products
1476,CPIQ.SE9S06103,,,,CPI seasonal adjusted,Class,Therapeutic appliances and equipment
1477,CPIQ.SE9S062,,,,CPI seasonal adjusted,Subgroup,Out-patient services
1478,CPIQ.SE9S06201,,,,CPI seasonal adjusted,Class,Medical services
1479,CPIQ.SE9S06202,,,,CPI seasonal adjusted,Class,Dental services
1480,CPIQ.SE9S06203,,,,CPI seasonal adjusted,Class,Paramedical services
1481,CPIQ.SE9S063,2024.03,1451.0,FINAL,CPI seasonal adjusted,Subgroup,Hospital services
1482,CPIQ.SE9S06300,2024.03,1451.0,FINAL,CPI seasonal adjusted,Class,Hospital services
1483,CPIQ.SE9S07,,,,CPI seasonal adjusted,Group,Transport
1484,CPIQ.SE9S071,2024.03,1081.0,FINAL,CPI seasonal adjusted,Subgroup,Purchase of vehicles
1485,CPIQ.SE9S07101,,,,CPI seasonal adjusted,Class,Purchase of new motor cars
1486,CPIQ.SE9S07102,2024.03,1144.0,FINAL,CPI seasonal adjusted,Class,Purchase of second-hand motor cars
1487,CPIQ.SE9S07103,,,,CPI seasonal adjusted,Class,Purchase of motorcycles
1488,CPIQ.SE9S07104,,,,CPI seasonal adjusted,Class,Purchase of bicycles
1489,CPIQ.SE9S072,,,,CPI seasonal adjusted,Subgroup,Private transport supplies and services
1490,CPIQ.SE9S07201,,,,CPI seasonal adjusted,Class,Vehicle parts and accessories
1491,CPIQ.SE9S07202,,,,CPI seasonal adjusted,Class,Petrol
1492,CPIQ.SE9S07203,,,,CPI seasonal adjusted,Class,Other vehicle fuels and lubricants
1493,CPIQ.SE9S07204,,,,CPI seasonal adjusted,Class,Vehicle servicing and repairs
1494,CPIQ.SE9S07205,,,,CPI seasonal adjusted,Class,Other private transport services
1495,CPIQ.SE9S073,2024.03,1199.0,FINAL,CPI seasonal adjusted,Subgroup,Passenger transport services
1496,CPIQ.SE9S07301,,,,CPI seasonal adjusted,Class,Rail passenger transport
1497,CPIQ.SE9S07302,2024.03,1079.0,FINAL,CPI seasonal adjusted,Class,Road passenger transport
1498,CPIQ.SE9S07303,,,,CPI seasonal adjusted,Class,Domestic air transport
1499,CPIQ.SE9S07304,2024.03,1410.0,FINAL,CPI seasonal adjusted,Class,International air transport
1500,CPIQ.SE9S07305,,,,CPI seasonal adjusted,Class,Sea passenger transport
1501,CPIQ.SE9S08,,,,CPI seasonal adjusted,Group,Communication
1502,CPIQ.SE9S081,,,,CPI seasonal adjusted,Subgroup,Postal services
1503,CPIQ.SE9S08100,,,,CPI seasonal adjusted,Class,Postal services
1504,CPIQ.SE9S082,,,,CPI seasonal adjusted,Subgroup,Telecommunication equipment
1505,CPIQ.SE9S08200,,,,CPI seasonal adjusted,Class,Telecommunication equipment
1506,CPIQ.SE9S083,,,,CPI seasonal adjusted,Subgroup,Telecommunication services
1507,CPIQ.SE9S08300,,,,CPI seasonal adjusted,Class,Telecommunication services
1508,CPIQ.SE9S09,2024.03,1235.0,FINAL,CPI seasonal adjusted,Group,Recreation and culture
1509,CPIQ.SE9S091,,,,CPI seasonal adjusted,Subgroup,Audio-visual and computing equipment
1510,CPIQ.SE9S09101,,,,CPI seasonal adjusted,Class,Audio-visual equipment
1511,CPIQ.SE9S09102,,,,CPI seasonal adjusted,Class,Computing equipment
1512,CPIQ.SE9S09103,,,,CPI seasonal adjusted,Class,Recording media
1513,CPIQ.SE9S092,,,,CPI seasonal adjusted,Subgroup,Major recreational and cultural equipment
1514,CPIQ.SE9S09200,,,,CPI seasonal adjusted,Class,Major recreational and cultural equipment
1515,CPIQ.SE9S093,,,,CPI seasonal adjusted,Subgroup,Other recreational equipment and supplies
1516,CPIQ.SE9S09301,,,,CPI seasonal adjusted,Class,"Games, toys and hobbies"
1517,CPIQ.SE9S09302,2024.03,1095.0,FINAL,CPI seasonal adjusted,Class,"Equipment for sport, camping and outdoor recreatio"
1518,CPIQ.SE9S09303,,,,CPI seasonal adjusted,Class,"Plants, flowers and gardening supplies"
1519,CPIQ.SE9S09304,,,,CPI seasonal adjusted,Class,Pet-related products
1520,CPIQ.SE9S094,2024.03,1165.0,FINAL,CPI seasonal adjusted,Subgroup,Recreational and cultural services
1521,CPIQ.SE9S09401,,,,CPI seasonal adjusted,Class,Recreational and sporting services
1522,CPIQ.SE9S09402,2024.03,1065.0,FINAL,CPI seasonal adjusted,Class,Cultural services
1523,CPIQ.SE9S09403,,,,CPI seasonal adjusted,Class,Veterinary services
1524,CPIQ.SE9S095,2024.03,1297.0,FINAL,CPI seasonal adjusted,Subgroup,"Newspapers, books and stationery"
1525,CPIQ.SE9S09501,,,,CPI seasonal adjusted,Class,Books
1526,CPIQ.SE9S09502,,,,CPI seasonal adjusted,Class,Newspapers and magazines
1527,CPIQ.SE9S09504,2024.03,1253.0,FINAL,CPI seasonal adjusted,Class,Stationery and drawing materials
1528,CPIQ.SE9S096,2024.03,1744.0,FINAL,CPI seasonal adjusted,Subgroup,Accommodation services
1529,CPIQ.SE9S10,,,,CPI seasonal adjusted,Group,Education
1530,CPIQ.SE9S101,,,,CPI seasonal adjusted,Subgroup,Early childhood education
1531,CPIQ.SE9S10100,,,,CPI seasonal adjusted,Class,Early childhood education
1532,CPIQ.SE9S102,,,,CPI seasonal adjusted,Subgroup,Primary and secondary education
1533,CPIQ.SE9S10200,,,,CPI seasonal adjusted,Class,Primary and secondary education
1534,CPIQ.SE9S103,,,,CPI seasonal adjusted,Subgroup,Tertiary and other post school education
1535,CPIQ.SE9S10300,,,,CPI seasonal adjusted,Class,Tertiary and other post school education
1536,CPIQ.SE9S104,,,,CPI seasonal adjusted,Subgroup,Other educational fees
1537,CPIQ.SE9S10400,,,,CPI seasonal adjusted,Class,Other educational fees
1538,CPIQ.SE9S11,,,,CPI seasonal adjusted,Group,Miscellaneous goods and services
1539,CPIQ.SE9S111,,,,CPI seasonal adjusted,Subgroup,Personal care
1540,CPIQ.SE9S11101,,,,CPI seasonal adjusted,Class,Hairdressing and personal grooming services
1541,CPIQ.SE9S11102,,,,CPI seasonal adjusted,Class,Electrical appliances for personal care
1542,CPIQ.SE9S11103,,,,CPI seasonal adjusted,Class,"Other appliances, articles and products for person"
1543,CPIQ.SE9S113,,,,CPI seasonal adjusted,Subgroup,Personal effects
1544,CPIQ.SE9S11301,,,,CPI seasonal adjusted,Class,Jewellery and watches
1545,CPIQ.SE9S11302,2024.03,995.0,FINAL,CPI seasonal adjusted,Class,Other personal effects
1546,CPIQ.SE9S114,,,,CPI seasonal adjusted,Subgroup,Insurance
1547,CPIQ.SE9S11401,,,,CPI seasonal adjusted,Class,Life insurance
1548,CPIQ.SE9S11402,,,,CPI seasonal adjusted,Class,Dwelling insurance
1549,CPIQ.SE9S11403,,,,CPI seasonal adjusted,Class,Contents insurance
1550,CPIQ.SE9S11404,,,,CPI seasonal adjusted,Class,Health insurance
1551,CPIQ.SE9S11405,,,,CPI seasonal adjusted,Class,Vehicle insurance
1552,CPIQ.SE9S115,,,,CPI seasonal adjusted,Subgroup,Credit services
1553,CPIQ.SE9S11501,,,,CPI seasonal adjusted,Class,Direct credit service charges
1554,CPIQ.SE9S116,,,,CPI seasonal adjusted,Subgroup,Other miscellaneous services
1555,CPIQ.SE9S11601,,,,CPI seasonal adjusted,Class,Vocational services
1556,CPIQ.SE9S11602,,,,CPI seasonal adjusted,Class,Professional services
1557,CPIQ.SE9S11603,,,,CPI seasonal adjusted,Class,Real estate services
1558,CPIQ.SE9S11604,,,,CPI seasonal adjusted,Class,Other miscellaneous services nec
1559,CPIQ.SE9SA,2024.03,1268.0,FINAL,CPI seasonal adjusted,All Groups,All Groups
1560,CPIQ.SE9SNS6000,2024.03,1193.0,FINAL,CPI seasonal adjusted,All Groups,Tradable All Groups
1561,CPIQ.SE9SNS6500,2024.03,1328.0,FINAL,CPI seasonal adjusted,All Groups,Non-Tradable All Groups
1562,CPIQ.SE9TN01,2024.03,1372.0,FINAL,Non-tradable,Group,Food
1563,CPIQ.SE9TN012,2024.03,1182.0,FINAL,Non-tradable,Subgroup,"Meat, poultry and fish"
1564,CPIQ.SE9TN01201,2024.03,1182.0,FINAL,Non-tradable,Class,Meat and poultry
1565,CPIQ.SE9TN013,2024.03,1525.0,FINAL,Non-tradable,Subgroup,Grocery food
1566,CPIQ.SE9TN01301,2024.03,1315.0,FINAL,Non-tradable,Class,Bread and cereals
1567,CPIQ.SE9TN01302,2024.03,2163.0,FINAL,Non-tradable,Class,"Milk, cheese and eggs"
1568,CPIQ.SE9TN014,2024.03,1411.0,FINAL,Non-tradable,Subgroup,Non-alcoholic beverages
1569,CPIQ.SE9TN01402,2024.03,1411.0,FINAL,Non-tradable,Class,"Soft drinks, waters and juices"
1570,CPIQ.SE9TN015,2024.03,1370.0,FINAL,Non-tradable,Subgroup,Restaurant meals and ready-to-eat food
1571,CPIQ.SE9TN01501,2024.03,1325.0,FINAL,Non-tradable,Class,Restaurant meals
1572,CPIQ.SE9TN01502,2024.03,1394.0,FINAL,Non-tradable,Class,Ready-to-eat food
1573,CPIQ.SE9TN02,2024.03,1474.0,FINAL,Non-tradable,Group,Alcoholic beverages and tobacco
1574,CPIQ.SE9TN021,2024.03,1212.0,FINAL,Non-tradable,Subgroup,Alcoholic beverages
1575,CPIQ.SE9TN02101,2024.03,1207.0,FINAL,Non-tradable,Class,Beer
1576,CPIQ.SE9TN02102,2024.03,1226.0,FINAL,Non-tradable,Class,Wine
1577,CPIQ.SE9TN02103,2024.03,1226.0,FINAL,Non-tradable,Class,Spirits and liqueurs
1578,CPIQ.SE9TN022,2024.03,1699.0,FINAL,Non-tradable,Subgroup,Cigarettes and tobacco
1579,CPIQ.SE9TN02200,2024.03,1699.0,FINAL,Non-tradable,Class,Cigarettes and tobacco
1580,CPIQ.SE9TN03,2024.03,1310.0,FINAL,Non-tradable,Group,Clothing and footwear
1581,CPIQ.SE9TN031,2024.03,1310.0,FINAL,Non-tradable,Subgroup,Clothing
1582,CPIQ.SE9TN03107,2024.03,1310.0,FINAL,Non-tradable,Class,Clothing services
1583,CPIQ.SE9TN04,2024.03,1359.0,FINAL,Non-tradable,Group,Housing and household utilities
1584,CPIQ.SE9TN041,2024.03,1259.0,FINAL,Non-tradable,Subgroup,Actual rentals for housing
1585,CPIQ.SE9TN04101,2024.03,1259.0,FINAL,Non-tradable,Class,Actual rentals for housing
